,doi,title,authors,year,publicationName,url,citedby-count
131,10.1080/00087041.2016.1213517,Mixing Methods and Triangulating Results to Study the Influence of Panning on Map Users’ Attentive Behaviour,Ooms K.,3 July 2017,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84981212345,5
132,10.1179/1743277414Y.0000000083,A Comparative Study of Various Supervised Learning Approaches to Selective Omission in a Road Network,Zhou Q.,3 July 2017,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84978532284,19
133,10.1080/00087041.2017.1318471,Mapping Cartography: Towards Some Insights,,3 April 2017,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/85018996601,0
134,10.1080/00087041.2017.1285977,Rethinking the Land: An Exhibition of Ulster Maps,Carr G.,3 April 2017,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/85012917870,0
135,10.1080/00087041.2017.1285975,A GIS Approach to Exploring Monetary Value on Enclosure Era Property-Related Maps,Hewitt C.M.,3 April 2017,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/85012880051,0
136,10.1080/00087041.2016.1236507,Localization of Manuscript Müller’s Maps,Čada V.,3 April 2017,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84995602490,3
137,10.1080/00087041.2016.1253144,The Differentiation of Point Symbols using Selected Visual Variables in the Mobile Augmented Reality System,Halik Ł.,3 April 2017,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84994835016,24
138,10.1080/00087041.2016.1195031,Quality Assessment of an Automatic Sounding Selection Process for Navigational Charts,Lovrinčević D.,3 April 2017,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84978670368,7
139,10.1080/00087041.2016.1154301,"Francisco José de Caldas's Unaccomplished Life-Project–His Map Provincias Unidas de la Nueva Granada, 1811/ 1815",Mejía S.,3 April 2017,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84978525270,2
140,10.1080/00087041.2016.1148106,Creating a Dot Density Map: Resident Population in Mainland Portugal,Gomes E.,3 April 2017,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84978524697,5
141,10.1080/00087041.2016.1193457,Embracing Informality–A Commentary,Bigon L.,3 April 2017,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84978521860,1
142,10.1080/00087041.2017.1291556,Cartographic Style and the Aesthetic Fix,Kent A.,2 January 2017,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/85015228321,4
143,10.1080/00087041.2016.1244323,"Cartographica incognita: ‘Dijital Jedis’, Satellite Salvation and the Mysteries of the ‘Missing Maps’",Turk C.,2 January 2017,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84994882465,13
144,10.1179/1743277414Y.0000000091,A Practical Algorithm for the External Annotation of Area Features,Rylov M.,2 January 2017,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84978540803,15
145,10.1179/1743277414Y.0000000090,Inferring Spatial Scale Change in an Isopleth Map,Lin J.,2 January 2017,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84978532562,2
146,10.1179/1743277414Y.0000000092,Requirements Elicitation for Geo-information Solutions,Sluter C.R.,2 January 2017,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84978525611,7
147,10.1080/00087041.2016.1148105,Grouping Rules for Effective Legend Design,Qin Z.,2 January 2017,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84978525060,7
148,10.1080/00087041.2016.1168141,Cartographic Design and Usability of Visual Variables for Linear Features,Kubíček P.,2 January 2017,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84978516388,29
149,10.1080/00087041.2016.1147191,Cartographic Design Matters–A Comparison of Thematic Polygon Design,Kiik A.,2 January 2017,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84978472752,3
150,10.1080/00087041.2017.1416810,The British Cartographic Society Annual Report for the Year Ended 30 June 2017,,2017,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/85119358877,0
151,10.1080/00087041.2016.1243862,From Mental Maps to GeoParticipation,Pánek J.,1 October 2016,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84992061303,55
152,10.1080/00087041.2016.1190146,Mapping the Digital Terrain: Towards Indigenous Geographic Information and Spatial Data Quality Indicators for Indigenous Knowledge and Traditional Land-Use Data Collection,Olson R.,1 October 2016,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84978485284,16
153,10.1080/00087041.2016.1219059,Political Cartography: From Bertin to Brexit,Kent A.,2 July 2016,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84986244118,8
154,10.1179/1743277414Y.0000000089,Building Displacement Based on the Topological Structure,Sun Y.,2 July 2016,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84978512279,7
155,10.1179/1743277414Y.0000000097,Régnauld de Lannoy de Bissy’s Nineteenth Century Map of Africa at a Scale of 1∶2 000 000,Loiseaux O.,2 July 2016,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84978511663,4
156,10.1179/1743277414Y.0000000103,An Empirical User Study for Measuring the Influence of Colour Distance and Font Size in Map Reading Using Eye Tracking,Brychtova A.,2 July 2016,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84978492713,49
157,10.1080/00087041.2016.1151097,"The Visvalingam Algorithm: Metrics, Measures and Heuristics",Visvalingam M.,2 July 2016,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84978488709,5
158,10.1080/00087041.2016.1149263,The 3d Model-Map of Cadiz (1779): A Unique Project of Cartography in Modern Spain,Granado-Castro G.,2 July 2016,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84978484329,3
159,10.1080/00087041.2016.1148217,User-Centred Map Applications Through Participatory Design: Experiences Gained During the ‘YouthMap 5020’ Project,Hennig S.,2 July 2016,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84978476634,19
160,10.1080/00087041.2016.1196939,A New Face for The Cartographic Journal,Kent A.,2 April 2016,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84978630910,0
161,10.1080/00087041.2015.1108064,The Use of Mental and Sketch Maps as a Tool to Evaluate Cartography Teaching Effectiveness,Nieścioruk K.,2 April 2016,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84978541153,10
162,10.1080/00087041.2015.1104057,Chikyû Bankoku Sankai Yochi Zenzu Setsu: The First Japanese World Map with Latitudes and Longitudes and with an Extensive Japanese Explanatory Note,Lukacs G.,2 April 2016,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84978539182,1
163,10.1179/1743277413Y.0000000053,Assessing the Effectiveness and Efficiency of Map Colour for Colour Impairments Using an Eye-tracking Approach,Dong W.,2 April 2016,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84978536179,11
164,10.1080/00087041.2015.1131938,Projection Wizard – An Online Map Projection Selection Tool,Šavrič B.,2 April 2016,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84978518691,16
165,10.1080/00087041.2016.1148300,The Emergence of an Environmental Cartography in Denmark,Svenningsen S.R.,2 April 2016,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84978511575,4
166,10.1080/00087041.2015.1112517,The Town Plans and Sketches of William Stukeley,Robson B.,2 April 2016,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84978492401,0
167,10.1080/00087041.2015.1108063,Generalization of the Lambert–Lagrange projection,Orihuela S.,2 April 2016,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84978485731,1
168,10.1179/1743277414Y.0000000095,Assessing the Planimetric Accuracy of Historical Maps (Sixteenth to Nineteenth Centuries): New Methods and Potential for Coastal Landscape Reconstruction,Jongepier I.,2 April 2016,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84978477203,20
169,10.1179/1743277414Y.0000000094,Mapping Space-Related Emotions out of User-Generated Photo Metadata Considering Grammatical Issues,Hauthal E.,2 January 2016,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84978765875,32
170,10.1179/1743277414Y.0000000093,Historical Celestial Cartography: a Proposal to Improve the Documental Description of the Contents of Star Charts and Atlases,AlonsoLifante P.,2 January 2016,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84978765805,2
171,10.1179/1743277415Y.0000000012,Portable Map Signboard Collages on Smartphones Using Polyline Georeferences,Si R.,2 January 2016,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84978761856,3
172,10.1179/1743277413Y.0000000054,Identification and Utilization of Land-use Type Importance for Land-use Data Generalization,Gao W.,2 January 2016,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84978708865,0
173,10.1179/1743277414Y.0000000098,The Error in Longitude in Ptolemy’s Geography Revisited,Shcheglov D.,2 January 2016,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84978698577,7
174,10.1179/1743277414Y.0000000102,Empirical Antecedents of Representation of Relief Features in Plan. The Case of Spanish American Cartography in the Sixteenth Century: Three Significant Examples,Morato-Moreno M.,2 January 2016,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84978655852,0
175,10.1080/00087041.2015.1108659,The British contribution to charting the adriatic sea,Altić M.,November 2015,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84956699464,3
176,10.1080/00087041.2015.1108657,How large was the earth in the sixteenth century? The length of the degree of latitude in the iberian cartography of the renaissance,Gaspar J.,November 2015,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84956681692,0
177,10.1080/00087041.2015.1108658,Accurate attribute mapping from volunteered geographic information: Issues of volunteer quantity and quality,Foody G.M.,November 2015,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84956663590,43
178,10.1080/00087041.2015.1108660,Towards a deeper understanding of cartographic text visualization: Assessment of user preferences and colour influence,Deeb R.,November 2015,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84956634680,5
179,10.1080/00087041.2015.1108663,"‘I’ve got my sat nav, it’s alright’: Users’ attitudes towards, and engagements with, technologies of navigation",Speake J.,November 2015,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84956629759,16
180,10.1080/00087041.2015.1119941,The society of university cartographers – Its growth and international status,Wood M.,August 2015,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84952673075,3
181,10.1080/00087041.2015.1119940,Fifty years of cartography at the university of glasgow,Forrest D.,August 2015,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84952668625,0
182,10.1080/00087041.2015.1127634,British national report to the international cartographic association for the period 2011–2015,Forrest D.,August 2015,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84952660911,0
183,10.1080/00087041.2015.1119939,"Fifty years of the british cartographic society, 1963–2013",Cassettari S.,August 2015,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84952660209,1
184,10.1080/00087041.2015.1119942,Fifty years of the cartographic journal,Field K.,August 2015,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84952641907,3
185,10.1080/00087041.2015.1119462,Cartography-oriented design of 3d geospatial information visualization – Overview and techniques,Semmo A.,May 2015,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84948183651,27
186,10.1080/00087041.2015.1119464,Automated generation of schematic network maps adaptive to display sizes,Ti P.,May 2015,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84948179218,6
187,10.1080/00087041.2015.1119468,Towards better WMS maps through the use of the styled layer descriptor and cartographic conflict resolution for linear features,Enescu I.I.,May 2015,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84948171098,4
188,10.1080/00087041.2015.1119473,Aramani – Decision-support tool for selecting optimal participatory mapping method,Pánek J.,May 2015,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84948170300,12
189,10.1080/00087041.2015.1119459,How do map readers recognize a topographicm mapping style?,Ory J.,May 2015,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84948162994,21
190,10.1080/00087041.2015.1119472,Maps as knowledge aggregators: From renaissance Italy Fra Mauro to web search engines,Nanetti A.,May 2015,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84948160133,7
191,10.1080/00087041.2015.1119463,Adaptive relative motion representation of space–Time trajectories,Moore A.B.,May 2015,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84948148816,3
192,10.1080/00087041.2015.1119474,Guest editorial re-freshing cartography,Field K.,May 2015,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84948138009,1
193,10.1080/00087041.2015.1119469,Hypercube-based visualization architecture for web-based environmental geospatial information systems,Enescu I.I.,May 2015,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84948131412,5
194,10.1080/00087041.2015.1119466,Automated extraction of natural drainage density patterns for the conterminous united states through high-performance computing,Stanislawski L.V.,May 2015,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84948130995,15
195,10.1179/1743277413Y.0000000048,Cross-media mapping – Using optical codes to link paper maps to digital information,Dickmann F.,2015,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84924333295,1
196,10.1179/174327713X13847707305703,Legal issues in mapping traditional knowledge: Digital cartography in the canadian north,Scassa T.,2015,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84924326236,5
197,10.1179/1743277413Y.0000000045,Legend layouts for thematic maps: A case study integrating usability metrics with the thinking aloud method,Gołębiowska I.,2015,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84924324702,23
198,10.1179/1743277413Y.0000000047,Effective online mapping and map viewer design for the senior population,Vrenko D.,2015,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84924322735,7
199,10.1179/1743277413Y.0000000039,Feature definitions in feature catalogues,Racetin I.,2015,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84924308931,2
200,10.1179/1743277413Y.0000000046,Improving tactile map usability through 3D printing techniques: An experiment with new tactile symbols,Gual-Ortí J.,2015,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84924308330,20
201,10.1179/1743277413Y.0000000068,"Listen to the map user: Cognition, memory, and expertise",Ooms K.,2015,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84924301675,27
202,10.1179/1743277413Y.0000000050,An ontology of the submarine relief for analysis and representation on nautical charts,Yan J.,2015,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84924282448,11
203,10.1179/1743277413Y.0000000038,Principles and terminology of true-3D geovisualisation,Knust C.,1 August 2014,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84919451247,14
204,10.1179/1743277412Y.0000000031,Exploring eye movement patterns on cartographic animations using projections of a space-time-cube,Nossum A.S.,1 August 2014,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84919433926,3
205,10.1179/1743277414Y.0000000081,John Wood 2: Planning and paying for his town plans,Robson B.,1 August 2014,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84919432960,1
206,10.1179/1743277414Y.0000000087,Effects of cartographic elevation visualizations and map-reading tasks on eye movements,Putto K.,1 August 2014,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84919424435,8
207,10.1179/1743277414Y.0000000080,John Wood 1: The undervalued cartographer,Robson B.,1 August 2014,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84919422384,4
208,10.1179/1743277414Y.0000000086,"Achieving the impossible: The 1: 500 000 ‘Irrigation Map’ of South Africa, 1935–1937",Liebenberg E.,1 August 2014,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84919419662,1
209,10.1179/1743277414Y.0000000084,Colour contrast in cartographic works using the principles of Johannes Itten,Bláha J.D.,1 August 2014,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84919416354,22
210,10.1179/1743277414Y.0000000085,Defacing the map: Cartographic vandalism in the digital commons,Ballatore A.,1 August 2014,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84919413148,29
211,10.1179/0008704114Z.000000000120,A cacophony of cartography,Field K.,February 2014,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84897623754,7
212,10.1179/1743277413Y.0000000041,Principles of digital 'panneau' cartographic visualisations,Pedzich P.,February 2014,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84896898207,0
213,10.1179/1743277413Y.0000000044,Da Ming Sheng Guo: An important little known seventeenth century manuscript map of China,Lukacs G.,February 2014,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84896897477,0
214,10.1179/1743277413Y.0000000036,Morphometric mapping of topography by flowline hachures,Samsonov T.,February 2014,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84896883734,7
215,10.1179/1743277412Y.0000000027,Landscape preference and map readability in design evaluation of topographic maps with an orthoimage background,Raposo P.,February 2014,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84896871892,11
216,10.1179/1743277413Y.0000000042,Use of artificial neural networks for selective omission in updating road networks,Zhou Q.,February 2014,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84896851482,16
217,10.1179/1743277413Y.0000000043,The state as a 'power container': The role of news media cartography in contemporary geopolitical discourse,Vujaković P.,February 2014,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84896844236,11
218,10.1179/1743277413Y.0000000037,Evaluating the efficiency of typographic design: Gender and expertise variation,Deeb R.,February 2014,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84896835198,4
219,10.1179/0008704115Z.000000000156,"Erratum to: Becksploitation: The Over-use of a Cartographic Icon, (The Cartographic Journal, (2014), 51, 4, 343-359.)",,2014,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84924308356,0
220,10.1179/1743277413Y.0000000071,Eye tracking to explore the potential of enhanced imagery basemaps in web mapping,Dong W.,2014,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84920107054,36
221,10.1179/1743277414Y.0000000096,Exhibiting the exhibitors: Spatial visualization for heterogeneous cinema venue data,Arrowsmith C.,2014,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84920104617,5
222,10.1179/1743277413Y.0000000049,How do people view multi-component animated maps?,Opach T.,2014,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84920103715,28
223,10.1179/1743277414Y.0000000099,How to assess visual communication of uncertainty? a systematic review of geospatial uncertainty visualisation user studies,Kinkeldey C.,2014,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84920102842,113
224,10.1179/0008704114Z.000000000150,Becksploitation: The over-use of a cartographic icon,Field K.,2014,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84920098592,8
225,10.1179/1743277414Y.0000000100,Changing the light azimuth in shaded relief representation by clustering aspect,Veronesi F.,2014,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84911416725,13
226,10.1179/1743277414Y.0000000077,Data-driven expansion of dense regions - A cartographic approach in literary geography,Reuschel A.K.W.,May 2014,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84903196182,9
227,10.1179/1743277413Y.0000000076,Re-cartographies of landscape: New narratives in architectural atlases,Cattoor B.,May 2014,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84903192682,14
228,10.1179/1743277413Y.0000000075,The bulger case: A spatial story,Roberts L.,May 2014,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84903188710,5
229,10.1179/0008704114Z.000000000130,Narrative cartography: From mapping stories to the narrative of maps and mapping,Caquard S.,May 2014,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84903178724,114
230,10.1179/1743277414Y.0000000079,Towards (re)constructing narratives from georeferenced photographs through visual analytics,Straumann R.K.,May 2014,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84903151637,37
231,10.1179/1743277414Y.0000000078,The last piece is you,Pearce M.W.,May 2014,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84903142078,24
232,10.1179/1743277413Y.0000000034,Comparative study of stereoscopic techniques applied to a virtual globe,Torres J.,November 2013,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84888799526,9
233,10.1179/1743277412Y.0000000023,The military map of the united kingdom and its impact on mapping in the twentieth century,Collier P.,November 2013,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84888794951,4
234,10.1179/1743277413Y.0000000033,A conceptual framework for creating cartographic representations in SDI environments,Hopfstock A.,November 2013,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84888790699,1
235,10.1179/1743277413Y.0000000035,"How the black line, Dash and dot created the rules of cartographic design 400 years ago",Medynska-Gulij B.,November 2013,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84888784000,19
236,10.1179/1743277413Y.0000000040,Influential visual design parameters on TV weather maps,Fairbairn D.,November 2013,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84888782910,11
237,10.1179/0008704113z.000000000113,Editorial cartographic tribalism,Field K.,November 2013,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84888773544,0
238,10.1179/1743277413Y.0000000055,Developing a framework for describing and comparing indoor maps,Nossum A.S.,August 2013,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84881652365,16
239,10.1179/1743277413Y.0000000065,Clutter reduction methods for point symbols in map mashups,Korpi J.,August 2013,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84881651452,24
240,10.1179/1743277413Y.0000000057,Documentation of the glacier retreat in the eastern part of the Granatspitz Mountains (Austrian Alps) using aerial photographs for the time period 2003-2009,Kaufmann V.,August 2013,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84881649645,2
241,10.1179/1743277413Y.0000000059,Solid landscape models in the twenty-first century - A balanced approach,Welter J.,August 2013,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84881648934,1
242,10.1179/1743277413Y.0000000062,Towards 4D cartography - Four-dimensional dynamic maps for understanding spatio-temporal correlations in lightning events,Resch B.,August 2013,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84881648301,18
243,10.1179/1743277413Y.0000000064,Digital archiving and on-line publishing of old relief models,Gede M.,August 2013,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84881646011,0
244,10.1179/1743277413Y.0000000063,Z-axis based visualization of map elements - Cartographic experiences with 3D monitors using lenticular foil technology,Bröhmer K.,August 2013,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84881645295,9
245,10.1179/1743277413Y.0000000056,Towards a National Atlas of the Netherlands as part of the National Spatial Data Infrastructure,Köbben B.,August 2013,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84881643994,7
246,10.1179/0008704113Z.000000000100,2013 International Cartographic Maptember preconference,Field K.,August 2013,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84881641964,0
247,10.1179/1743277413Y.0000000060,'The Waldseemüller Map' - A gift of Germany to the world,France F.,August 2013,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84881639335,1
248,10.1179/1743277413Y.0000000066,Topologically safe curved schematisation,van Goethem A.,August 2013,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84881637118,13
249,10.1179/1743277413Y.0000000058,Eye-tracking study on different perception of 2D and 3D terrain visualisation,Popelka S.,August 2013,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84881626870,68
250,10.1179/1743277413Y.0000000061,A methodological framework for researching the usability of the space-time cube,Kveladze I.,August 2013,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84881622629,25
251,10.1179/1743277413Y.0000000067,Visual discovery of synchronisation in weather data at multiple temporal resolutions,Wu X.,August 2013,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84881618125,10
252,10.1179/0008704113Z.00000000079,What is the world's oldest map?,Clarke K.C.,May 2013,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84880785243,9
253,10.1179/0008704113Z.00000000086,The map of the future may not be a map!,Parsons E.,May 2013,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84880760788,3
254,10.1179/0008704113Z.00000000081,"Push pins, dots, customisation, brands and services: The three waves of making digital maps",Gale G.,May 2013,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84880755556,5
255,10.1179/0008704113Z.00000000080,Cartography: Making sense of our worlds,Dorling D.,May 2013,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84880746235,2
256,10.1179/0008704113Z.00000000085,Cartography as a window to the world,Ormeling F.,May 2013,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84880744578,2
257,10.1179/0008704113Z.00000000087,Fifty years of cartography: Some personal reflections,Taylor D.,May 2013,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84880743262,4
258,10.1179/0008704113Z.00000000090,Teaching the next generation of cartographers,Dunn S.,May 2013,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84880741037,1
259,10.1179/0008704113Z.00000000089,Cartography as engagement,Cartwright W.,May 2013,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84880737830,1
260,10.1179/0008704113Z.00000000075,"A cartographer, shaped by context and challenged by classics",Kraak M.J.,May 2013,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84880734683,1
261,10.1179/0008704113Z.00000000077,The meaning of cartography: Perspectives from collins bartholomew and the Times Atlas,Barclay S.,May 2013,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84880727299,1
262,10.1179/0008704113Z.00000000084,"History, jargon, privacy and multiple vulnerabilities",Monmonier M.,May 2013,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84880724297,1
263,10.1179/0008704113Z.00000000078,Code as cartography,Bostock M.,May 2013,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84880723090,14
264,10.1179/0008704113Z.00000000073,Reflections on cartography as the British Cartographic Society celebrates its golden jubilee,Board C.,May 2013,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84880719367,0
265,10.1179/0008704113Z.00000000074,I like...cartography,Gartner G.,May 2013,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84880717253,1
266,10.1179/0008704113Z.00000000083,Cartography as an academic field: A lost opportunity or a new beginning?,MacEachren A.,May 2013,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84880704909,15
267,10.1179/1743277412Y.0000000017,Identification of optimal colours for maps from the Web,Steinrücken J.,February 2013,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84875898472,16
268,10.1179/1743277412Y.0000000015,From LiDAR data to forest representation on multi-scale maps,Friederike S.,February 2013,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84875896408,1
269,10.1179/1743277412Y.0000000014,Ephemeral conflation,González C.H.,February 2013,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84875886662,1
270,10.1179/1743277412Y.0000000025,Effective graphic features for multivariate symbol mapping,Vasan C.A.,February 2013,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84875885494,1
271,10.1179/1743277412Y.0000000009,Implementation of the 1 : 10 000 scale for visualisation of environmental changes,Ławniczak R.,February 2013,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84875882008,1
272,10.1179/1743277412Y.0000000006,New insights into the concept of orienteering maps,Muñoz-Nieto A.,February 2013,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84875878329,3
273,10.1179/1743277412Y.0000000024,An approach to transform Chinese historical books into scenario-based historical maps,He L.,1 February 2013,Cartographic Journal,https://api.elsevier.com/content/abstract/scopus_id/84875875565,5
